Transaction_ID,Customer_ID,Customer_Name,Email,Order_Date,Delivery_Date,Product_Category,Region,Sales_Amount,Vendor_ID,Data_Status
T00005787,C137019,Emma Lee,emma.lee@outlook.com,2024-11-20,2024-12-03,Apparel,West,53.0,V8689,
T00005788,C361497,Sarah Martin,sarah.martin@yahoo.com,2024-08-26,2024-08-31,Office,West,20.41,V4805,
T00005789,C689421,John Allen,john.allen@outlook.com,2024-06-27,2024-07-01,Beauty,East,96.3,V5497,
T00005790,C821818,Ethan Thomas,ethan.thomas@yahoo.com,2024-09-12,2024-09-13,Apparel,East,40.61,V1280,
T00005791,C479747,James Anderson,james.anderson@hotmail.com,2024-07-29,2024-08-08,Apparel,North,143.46,V6734,
T00005792,C258598,Charlotte Young,charlotte.young@gmail.com,2024-08-14,2024-08-18,Grocery,East,81.01,V1161,
T00005793,C752873,Sophia Harris,sophia.harris@gmail.com,2024-03-12,,Grocery,West,47.99,V1043,
T00005794,C545414,,liam.lee@hotmail.com,2024-03-05,2024-03-16,Home,West,194.5,V7389,
T00005795,C869460,Sarah Lee,sarah.leegmail.com,2024-06-14,2024-06-26,Sports,East,72.08,V6598,
T00005796,C592750,Noah Taylor,noah.taylor#yahoo,2024-08-01,2024-08-11,Grocery,South,113.76,V2625,
T00005797,C929827,Liam Harris,liam.harris@gmail.com,2024-01-17,2024-01-30,Grocery,East,34.95,V8019,
T00005798,C517247,David Brown,david.brown@yahoo.com,2024-12-01,2024-12-05,Electronics,South,30.5,V8363,
T00005799,C568758,Olivia Young,olivia.young@hotmail.com,2024-06-21,2024-06-24,Beauty,North,14.79,V2939,
T00005800,C750102,Michael Allen,michael.allen@outlook.com,2024-05-08,2024-05-15,Sports,North,94.43,V6447,
T00005801,C474743,David Brown,david.brown@yahoo.com,2024-01-03,2024-01-04,Electronics,South,45.41,V3545,
T00005802,C125939,Olivia Walker,olivia.walker@outlook.com,2024-09-04,2024-09-06,Office,West,220.6,V8322,
T00005803,C253939,Charlotte Martin,charlotte.martin@gmail.com,2024-03-10,2024-03-11,Home,West,65.45,V2825,
T00005804,C886635,David Allen,david.allen@yahoo.com,2024-02-21,2024-03-06,Home,South,65.76,V1822,
T00005805,C915495,Daniel King,daniel.king@company.com,2024-09-15,2024-09-19,Apparel,West,124.9,V8331,
T00005806,C715168,Michael Thomas,michael.thomas@gmail.com,2024-08-26,2024-08-31,Apparel,South,48.47,V1468,
T00005807,C628036,Sophia Jackson,sophia.jackson@outlook.com,2024-04-03,2024-04-14,Electronics,East,40.78,V3262,
T00005808,C336094,Charlotte Thomas,,2024-02-16,2024-02-26,Grocery,West,26.83,V3666,
T00005809,C479413,Isabella Young,isabella.young@company.com,2024-03-15,2024-03-20,Home,East,56.67,V7212,
T00005810,C967196,Sarah King,,2024-03-31,2024-04-02,Electronics,North,68.76,V6223,
T00005811,C251956,Ethan Jackson,ethan.jackson@gmail.com,2024-03-26,2024-04-06,Electronics,West,39.94,V9512,
T00005812,C256255,Sophia Smith,sophia.smith@yahoo.com,2024-01-06,2024-01-09,Home,West,127.28,V8764,
T00005813,C564462,Ethan Harris,ethan.harris@yahoo.com,2024-08-17,2024-08-21,Beauty,North,16.89,V1939,
T00005814,C994468,Emma White,emma.white@company.com,2024-12-16,2024-12-26,Sports,South,87.63,V3346,
T00005815,C774619,Ethan Martin,ethan.martin@company.com,2024-11-12,2024-11-18,Grocery,West,29.05,V4145,
T00005816,C791319,James Allen,james.allen@company.com,2025-04-28,,Beauty,West,89.07,V7420,
T00005817,C526673,Noah Martin,noah.martin@company.com,2024-11-07,2024-11-19,Home,South,59.29,V9332,
T00005818,C447823,James Johnson,james.johnson@hotmail.com,2024-07-16,2024-07-18,Home,North,59.72,V8275,
T00005819,C225829,Charlotte Smith,charlotte.smith@outlook.com,2024-10-29,2024-10-31,Beauty,West,76.58,V2051,
T00005820,C228216,Emma Walker,emma.walker@company.com,2024-06-30,2024-07-09,Home,North,87.71,V5253,
T00005821,C690189,Charlotte King,charlotte.king@gmail.com,2024-06-17,,Beauty,South,46.04,V6225,
T00005822,C867674,Sarah White,sarah.white@yahoo.com,2024-07-21,2024-07-23,Home,North,68.07,V2369,
T00005823,C275607,Ava King,ava.king@company.com,2024-07-12,2024-07-14,Electronics,East,84.13,V6293,
T00005824,C509319,James White,james.white@gmail.com,2024-01-31,2024-02-03,Home,North,139.76,V7680,
T00005825,C722334,Liam Thomas,liam.thomas@hotmail.com,2024-04-11,2024-04-20,Electronics,North,74.54,V7803,
T00005826,C452156,John Allen,john.allen@gmail.com,2024-03-04,2024-03-18,Electronics,South,43.62,V7832,
T00005827,C702566,Noah Hall,noah.hall@gmail.com,2024-12-11,2024-12-17,Home,North,168.82,V6073,
T00005828,C374535,Mia Harris,mia.harris@hotmail.com,2024-03-31,2024-04-11,Beauty,South,119.54,V5966,
T00005829,C202476,Olivia Walker,olivia.walker@hotmail.com,2024-09-06,2024-09-18,Electronics,South,99.29,V5257,
T00005830,C482865,Noah Martin,noah.martin@yahoo.com,2024-07-01,2024-07-07,Apparel,South,64.96,V2417,
T00005831,C721825,John Smith,john.smith@company.com,2024-10-28,2024-11-09,Apparel,West,53.11,V9480,
T00005832,C967591,Charlotte White,charlotte.white@gmail.com,2024-12-31,2025-01-10,Electronics,East,21.67,V4698,
T00005833,C281429,Olivia White,olivia.white@outlook.com,2024-12-16,2024-12-21,Grocery,West,112.71,V6046,
T00005834,C317980,Sophia Young,sophia.young@outlook.com,2024-10-06,,Office,East,8.65,V4986,
T00005835,C603551,Liam Allen,liam.allen@yahoo.com,2024-07-23,2024-08-03,Office,West,62.16,V3736,
T00005836,C921935,Sophia Martin,,2024-03-29,2024-04-02,Beauty,West,46.02,V7082,
T00005837,C586675,Ethan Jackson,ethan.jackson@yahoo.com,2024-10-19,2024-10-29,Grocery,West,75.18,V9221,
T00005838,C175403,James Martin,james.martin@company.com,2024-10-11,2024-10-21,Sports,East,46.84,V1210,
T00005839,C688574,Emma Harris,emma.harris@yahoo.com,2024-06-07,2024-06-10,Apparel,East,59.75,V2515,
T00005840,C436986,Mia Johnson,mia.johnson@hotmail.com,2025-04-25,2025-01-04,Beauty,North,39.97,V4021,
T00005841,C204927,Liam Harris,liam.harris@hotmail.com,2024-05-09,2024-05-23,Beauty,West,59.07,V7430,
T00005842,C901340,Ava Brown,ava.brown@hotmail.com,2024-09-04,2024-09-14,Beauty,South,34.34,V5372,
T00005843,C585833,Isabella Hall,isabella.hall@hotmail.com,2024-05-19,2024-05-20,Office,West,53.29,V8165,
T00005844,C543842,Ethan King,ethan.king@hotmail.com,2024-07-07,2024-07-13,Home,North,33.25,V5530,
T00005845,C399372,Sarah Hall,sarah.hall@hotmail.com,2024-03-31,2024-04-13,Sports,East,158.5,V1407,
T00005846,C123386,Emma Anderson,emma.anderson@hotmail.com,2026-02-11,2024-03-07,Apparel,,21.16,V3276,
T00005847,C277826,Sarah Hall,sarah.hall@hotmail.com,2024-08-13,2024-08-24,Grocery,South,31.12,V8400,
T00005848,C604158,Ethan Smith,ethan.smith@hotmail.com,2024-11-29,2024-12-10,Electronics,North,43.61,V7753,
T00005849,C390446,Ava Lee,ava.lee@company.com,2024-11-22,2024-11-24,Grocery,South,40.76,V2710,
T00005850,C422959,David Harris,david.harris@hotmail.com,2024-06-13,2024-06-15,Beauty,East,89.85,V1825,
T00005851,C352156,Ethan Walker,ethan.walker@yahoo.com,2024-02-05,2024-02-16,Home,West,54.63,V6545,
T00005852,C949776,Mia Young,mia.young@company.com,2024-11-25,2024-12-03,Apparel,South,34.58,V9587,
T00005853,C998035,David Walker,david.walker@outlook.com,2024-01-29,2024-02-01,Home,East,43.74,V4752,
T00005854,C569450,,liam.martin@gmail.com,2024-03-20,2024-03-29,Sports,North,79.98,V9972,
T00005855,C423258,Daniel Allen,daniel.allen@company.com,2024-12-23,2024-12-27,Electronics,West,14.57,V9692,
T00005856,C348724,Noah Walker,noah.walker@hotmail.com,2024-06-17,2024-07-01,Apparel,South,28.0,V4312,
T00005857,C301202,Ava Thomas,ava.thomas@company.com,2024-02-02,2024-02-08,Electronics,Soutth,44.52,V8949,
T00005858,C125525,Michael Taylor,michael.taylor@gmail.com,2024-04-02,2024-04-03,Home,South,62.22,V6738,
T00005859,C179818,,emma.smith@gmail.com,2024-04-21,2024-05-02,Home,South,53.28,V1229,
T00005860,C214589,Michael Brown,michael.brown@hotmail.com,2024-07-27,2024-08-06,Beauty,East,62.89,V1245,
T00005861,C245406,Noah Allen,noah.allen@hotmail.com,2025-05-04,2024-07-22,Grocery,West,50.41,V9292,
T00005862,C719003,John Hall,john.hall@yahoo.com,2024-09-20,2024-09-23,Office,North,83.95,V3856,
T00005863,C293839,Daniel Lee,daniel.lee@gmail.com,2024-09-03,2024-09-07,Office,North,45.76,V8145,
T00005864,C893076,John Harris,john.harrisgmail.com,2024-04-27,2024-05-02,Beauty,East,34.94,V8787,
T00005865,C463298,John King,john.king@gmail.com,2024-08-15,2024-08-28,Apparel,West,26.05,V4000,
T00005866,C606453,Sarah Johnson,sarah.johnson@yahoo.com,2024-01-09,2024-01-10,Home,East,45.28,V5169,
T00005867,C357438,Isabella Thomas,isabella.thomas@outlook.com,2024-07-17,,Apparel,North,50.12,V1256,
T00005868,C929901,James Lee,james.lee@gmail.com,2024-10-03,2024-10-07,Electronics,South,44.34,V2126,
T00005869,C526903,John Brown,john.brown@yahoo.com,2024-05-08,2024-05-13,Home,East,20.23,V8925,
T00005870,C993041,Sarah White,,2024-10-28,2024-11-01,Office,South,-64.03,V6725,
T00005871,C545872,Daniel Hall,daniel.hall@yahoo.com,2024-03-02,2024-03-12,Sports,West,53.83,V5179,
T00005872,C510591,Sarah Johnson,sarah.johnson@company.com,2024-01-02,2024-01-12,Grocery,North,77.51,V6043,
T00005873,C607235,Ava Young,ava.young@hotmail.com,2024-12-25,2025-01-01,Electronics,South,47.3,V9723,
T00005874,C613951,Daniel Allen,daniel.allen@gmail.com,2024-11-26,2024-12-04,Home,West,-29.58,V5094,
T00005875,C427350,Emma Anderson,emma.anderson@company.com,2024-12-22,2025-01-03,Sports,East,50.94,V1857,
T00005876,C982894,Noah Lee,noah.lee@gmail.com,2024-06-20,2024-06-28,Home,Northh,167.57,V8328,
T00005877,C791967,Daniel Thomas,,2024-09-01,,Apparel,North,35.38,V8486,
T00005878,C707466,Ava Walker,ava.walker@hotmail.com,2024-03-28,2024-04-10,Office,West,45.33,V6251,
T00005879,C799746,Daniel Harris,daniel.harris@yahoo.com,2024-03-23,2024-03-28,Home,North,31.52,V9076,
T00005880,C878754,James Allen,james.allen@gmail.com,2024-01-05,2024-01-15,Grocery,West,51.67,V4618,
T00005881,C539503,Mia Martin,mia.martin@yahoo.com,2024-12-14,2024-12-22,Apparel,West,32.38,V3140,
T00005882,C186724,Daniel Anderson,daniel.anderson@hotmail.com,2024-02-08,2024-02-15,Office,North,45.8,V4032,
T00005883,C853492,Charlotte Anderson,charlotte.anderson@gmail.com,2024-11-17,2024-12-01,Apparel,West,105.9,V3359,
T00005884,C196393,Mia White,mia.white@outlook.com,2024-10-27,,Apparel,East,83.77,V6770,
T00005885,C700600,Ava Taylor,ava.taylor@outlook.com,2024-03-15,2024-03-28,Home,South,50.19,V3780,
T00005886,C961756,Daniel Jackson,daniel.jackson@outlook.com,2024-04-10,2024-04-20,Home,,51.9,V5693,
T00005887,C695484,James Hall,james.hall@hotmail.com,2024-05-20,2024-05-27,Home,North,86.97,V3677,
T00005888,C694302,Ethan Brown,ethan.brown@outlook.com,2024-04-02,2024-04-04,Office,East,16.84,V6793,
T00005889,C501426,Emma Jackson,emma.jackson@gmail.com,2024-04-28,2024-05-02,Sports,South,40.18,V5717,
T00005890,C766282,Liam Lee,liam.lee@outlook.com,2024-10-14,2024-10-26,Apparel,East,127.22,V7986,
T00005891,C529505,Isabella Anderson,isabella.anderson@gmail.com,2024-04-18,2024-05-02,Home,South,85.08,V6211,
T00005892,C622313,Mia Brown,mia.brown@hotmail.com,2024-02-12,2024-02-24,Home,North,47.2,V1462,
T00005893,C133340,John Jackson,john.jackson@yahoo.com,2024-05-15,2024-05-23,Electronics,West,16.36,V2342,
T00005894,C401994,Olivia Martin,olivia.martin@company.com,2024-11-25,2024-12-04,Sports,West,17.31,V1620,
T00005895,C596915,Ethan Jackson,ethan.jackson@outlook.com,2024-08-04,2024-08-11,Electronics,East,18.93,V2510,
T00005896,C737999,Ethan Allen,ethan.allen@company.com,2024-06-04,2024-06-09,Grocery,North,27.2,V5006,
T00005897,C839538,Sarah Hall,sarah.hallgmail.com,2024-02-08,2024-02-09,Home,North,31.14,V1916,
T00005898,C111094,Mia Taylor,mia.taylor@hotmail.com,2024-10-08,2024-10-17,Beauty,East,98.29,V6027,
T00005899,C974391,Sarah White,sarah.white@hotmail.com,2024-11-23,2024-12-05,Office,East,22.76,V6971,
T00005900,C892173,James Smith,james.smith@yahoo.com,2024-12-23,2024-12-29,Electronics,East,33.54,V8926,
T00005901,C735873,Sarah Johnson,sarah.johnson@company.com,2024-01-26,2024-01-28,Beauty,West,74.89,V6742,
T00005902,C565590,Emma Brown,emma.brown@outlook.com,2024-02-01,2024-02-12,Apparel,East,57.3,V4482,
T00005903,C610491,John Walker,john.walker@gmail.com,2024-02-15,2024-02-25,Home,West,68.76,V1774,
T00005904,C484708,Isabella Johnson,isabella.johnson@hotmail.com,2024-06-04,2024-06-14,Beauty,North,51.73,V2241,
T00005905,C168798,Charlotte Lee,charlotte.lee@yahoo.com,2024-08-31,2024-09-02,Electronics,East,106.95,V6085,
T00005906,C301604,Daniel Hall,daniel.hall@company.com,2024-02-04,2024-02-14,Beauty,West,77.99,V1935,
T00005907,C210130,John Harris,john.harris@outlook.com,2024-10-04,2024-10-05,Home,Soutth,27.65,V4529,
T00005908,C908596,James Johnson,james.johnson@company.com,2024-08-29,2024-09-10,Home,West,36.15,V5899,
T00005909,C790955,Sarah Anderson,sarah.anderson@outlook.com,2024-09-15,2024-09-19,Grocery,East,60.11,V1299,
T00005910,C130257,,noah.anderson@gmail.com,2024-02-15,2024-02-25,Home,West,55.43,V3044,
T00005911,C507427,Emma Walker,emma.walker@gmail.com,2024-08-24,2024-09-04,Home,East,99.63,V7170,
T00005912,C982421,Ava Martin,ava.martin@yahoo.com,2024-01-08,2024-01-21,Home,South,109.52,V7791,
T00005913,C152691,Noah Walker,noah.walker@yahoo.com,2024-09-16,2024-09-18,Beauty,North,100.99,V6977,
T00005914,C704056,Michael Taylor,michael.taylor@outlook.com,2024-09-27,2024-10-07,Apparel,East,50.36,V3686,
T00005915,C518829,Ava Taylor,ava.taylor@outlook.com,2024-02-13,2024-02-24,Office,South,103.32,V1072,
T00005916,C638314,Sarah Anderson,sarah.anderson@outlook.com,2024-08-25,2024-09-03,Apparel,Soutth,111.99,V5294,
T00005917,C849450,Ethan Anderson,ethan.anderson@outlook.com,2024-06-15,2024-06-17,Apparel,North,59.99,V3428,
T00005918,C393052,David Lee,david.lee@gmail.com,2024-03-16,2024-03-27,Beauty,East,20.24,V7580,
T00005919,C643898,Ethan Lee,ethan.lee@yahoo.com,2024-06-05,2024-06-14,Apparel,South,29.32,V9051,
T00005920,C277718,Ava Smith,ava.smith@yahoo.com,2024-07-19,2024-07-20,Electronics,West,39.95,V7287,
T00005921,C598357,Olivia Lee,olivia.lee@hotmail.com,2024-08-21,2024-09-04,Apparel,East,41.85,V5809,
T00005922,C425329,Sarah Jackson,sarah.jackson@yahoo.com,2024-08-19,2024-08-26,Grocery,South,34.57,V8575,
T00005923,C958999,Emma Young,emma.young@yahoo.com,2024-07-30,2024-08-05,Electronics,South,43.04,V8497,
T00005924,C278646,David Anderson,david.anderson@company.com,2024-06-02,2024-06-08,Electronics,East,73.55,V3221,
T00005925,C618420,David Johnson,david.johnson@company.com,2024-07-31,2024-08-02,Sports,South,62.7,V4996,
T00005926,C322123,David Brown,david.brown@hotmail.com,2024-03-27,2024-03-28,Grocery,South,-39.95,V9424,
T00005927,C595236,Emma Hall,emma.hallgmail.com,2024-01-18,2024-01-28,Sports,North,73.06,V2458,
T00005928,C922614,Sarah Taylor,,2024-07-09,2024-07-17,Grocery,South,75.41,V4794,
T00005929,C591006,Noah Harris,noah.harris@hotmail.com,2024-11-03,2024-11-11,Office,North,70.96,V4572,
T00005930,C643576,Sophia Hall,sophia.hall@gmail.com,2024-02-23,2024-02-25,Home,South,56.21,V2565,
T00005931,C965256,Isabella Young,isabella.young@yahoo.com,2024-08-03,2024-08-07,Apparel,West,65.62,V4361,
T00005932,C708713,Liam Walker,liam.walker@gmail.com,2024-02-11,2024-02-24,Beauty,North,53.75,V2755,
T00005933,C100917,Michael Smith,michael.smith@yahoo.com,2024-12-14,2024-12-27,Home,South,45.18,V8155,
T00005934,C962034,John Thomas,john.thomas@hotmail.com,2024-08-17,2024-08-21,Electronics,South,80.08,V9138,
T00005935,C951007,Michael Taylor,michael.taylor@yahoo.com,2024-08-17,2024-08-19,Grocery,South,95.43,V5101,
T00005936,C958950,John White,john.white@outlook.com,2024-06-30,2024-07-11,Beauty,West,33.64,V9794,
T00005937,C877475,John Anderson,john.anderson@outlook.com,2024-05-20,2024-05-29,Office,South,220.7,V9042,
T00005938,C139104,Olivia Young,olivia.young@hotmail.com,2024-10-14,2024-10-26,Sports,East,28.49,V8680,
T00005939,C773422,,sarah.jackson@company.com,2024-12-04,2024-12-18,Apparel,West,52.57,V4523,
T00005940,C379143,Charlotte Jackson,charlotte.jackson@outlook.com,2024-12-02,2024-12-06,Grocery,East,78.78,V1022,
T00005941,C362091,Charlotte Smith,charlotte.smith@hotmail.com,2024-11-17,2024-11-21,Sports,South,64.08,V4266,
T00005942,C555061,Emma Walker,emma.walker@gmail.com,2024-03-22,2024-03-26,Home,South,30.44,V9171,
T00005943,C503157,Noah King,noah.king@company.com,2024-06-15,2024-06-20,Office,East,61.96,V8252,
T00005944,C685457,Emma Anderson,emma.anderson@outlook.com,2024-11-29,2024-12-09,Apparel,East,134.7,V1578,
T00005945,C254542,John Smith,john.smith@hotmail.com,2024-02-23,2024-03-06,Sports,South,48.21,V6418,
T00005946,C229744,James Harris,james.harris@hotmail.com,2024-03-13,2024-03-25,Electronics,East,23.23,V9071,
T00005947,C997116,John King,john.king@gmail.com,2024-07-31,2024-08-08,Office,East,23.43,V6490,
T00005948,C159821,Sarah Thomas,sarah.thomasgmail.com,2024-06-19,2024-06-23,Sports,West,106.37,V8777,
T00005949,C317741,Ethan Young,ethan.young@company.com,2024-09-26,2024-09-29,Electronics,West,44.2,V6351,
T00005950,C349265,Olivia Johnson,olivia.johnson@outlook.com,2025-01-18,2024-08-17,Electronics,West,53.57,V8705,
T00005951,C537651,Daniel Taylor,daniel.taylor@hotmail.com,2024-05-15,2024-05-16,Home,,65.88,V6279,
T00005952,C497745,Noah Jackson,noah.jackson@company.com,2024-02-04,2024-02-06,Sports,South,11.55,V5138,
T00005953,C314127,Olivia Lee,olivia.lee@company.com,2024-05-25,2024-05-29,Apparel,East,101.78,V2135,
T00005954,C374336,Noah Lee,noah.lee@gmail.com,2024-07-01,2024-07-10,Grocery,East,161.49,V1746,
T00005955,C436246,Michael White,michael.white@hotmail.com,2024-03-18,2024-04-01,Grocery,West,42.74,V8625,
T00005956,C303834,James Harris,james.harris@yahoo.com,2024-11-03,2024-11-04,Beauty,West,50.85,V5574,
T00005957,C858826,Charlotte Brown,charlotte.brown@gmail.com,2024-09-09,2024-09-15,Apparel,West,83.25,V8727,
T00005958,C186795,John Johnson,john.johnson@hotmail.com,2024-11-23,2024-11-29,Office,North,41.19,V3949,
T00005959,C265159,Mia Lee,mia.lee@company.com,2024-08-23,2024-09-02,Office,South,105.04,V5336,
T00005960,C428821,Ethan Walker,ethan.walker@company.com,2024-11-17,2024-11-20,Electronics,South,74.33,V8294,
T00005961,C759987,John Lee,john.lee@outlook.com,2024-12-02,2024-12-12,Home,West,116.17,V1632,
T00005962,C343877,David King,david.king@yahoo.com,2024-03-17,2024-03-26,Grocery,West,27.15,V8093,
T00005963,C299298,Ethan Martin,ethan.martin@gmail.com,2024-03-13,2024-03-27,Home,South,67.5,V8650,
T00005964,C598843,Isabella Johnson,isabella.johnson@outlook.com,2024-01-27,2024-02-06,Grocery,South,70.0,V8521,
T00005965,C812793,Charlotte Brown,charlotte.brown@outlook.com,2024-02-07,2024-02-10,Grocery,East,83.58,V5433,
T00005966,C236285,Sophia Young,sophia.young@yahoo.com,2024-09-10,2024-09-11,Home,North,50.57,V9790,
T00005967,C202412,Ava Allen,ava.allen@gmail.com,2024-03-26,2024-03-28,Grocery,,31.44,V7557,
T00005968,C643692,,david.taylor@gmail.com,2024-12-22,,Electronics,West,22.53,V4202,
T00005969,C216545,Charlotte Anderson,charlotte.anderson@company.com,2024-12-24,2024-12-28,Electronics,East,39.37,V8934,
T00005970,C518596,Ava Thomas,ava.thomas@gmail.com,2024-01-31,2024-02-02,Apparel,Westt,37.28,V8228,
T00005971,C322128,Mia Jackson,mia.jackson@outlook.com,2024-07-23,2024-08-02,Home,West,42.38,V9078,
T00005972,C774533,Isabella Hall,isabella.hall@company.com,2024-07-11,2024-07-17,Electronics,South,48.76,V8908,
T00005973,C808387,Daniel Smith,daniel.smith@gmail.com,2024-08-17,2024-08-23,Apparel,Soutth,25.32,V2282,
T00005974,C910421,Emma King,emma.king#yahoo,2024-06-29,2024-07-02,Electronics,West,29.46,V8836,
T00005975,C885945,Mia Walker,mia.walker@outlook.com,2024-09-01,2024-09-02,Home,West,41.43,V2310,
T00005976,C470250,Daniel Anderson,daniel.anderson@hotmail.com,2024-02-09,2024-02-19,Office,North,69.41,V6318,
T00005977,C386663,Sophia Walker,sophia.walker@yahoo.com,2024-11-24,2024-12-03,Beauty,West,37.02,V5662,
T00005978,C881163,John Taylor,john.taylor@yahoo.com,2024-06-05,2024-06-09,Office,South,69.16,V7127,
T00005979,C908871,Mia King,mia.king@gmail.com,2024-06-16,2024-06-25,Electronics,East,154.23,V3275,
T00005980,C480714,,charlotte.allen@company.com,2024-06-06,2024-06-11,Home,East,53.7,V9106,
T00005981,C114995,Mia Harris,mia.harris@company.com,2024-05-09,2024-05-16,Electronics,South,145.21,V9039,
T00005982,C123559,Noah Smith,noah.smith@outlook.com,2024-03-22,2024-03-25,Apparel,South,111.48,V7096,
T00005983,C621244,John Taylor,john.taylor@gmail.com,2024-06-04,2024-06-07,Beauty,East,75.19,V9055,
T00005984,C451193,Isabella Brown,isabella.brown@company.com,2024-06-23,2024-07-01,Beauty,North,40.98,V6681,
T00005985,C498237,James Lee,james.lee@hotmail.com,2024-10-14,2024-10-15,Electronics,Westt,47.31,V7835,
T00005986,C722288,Michael Smith,michael.smith@gmail.com,2024-03-28,2024-04-05,Electronics,Northh,94.02,V6459,
T00005987,C776479,Mia King,mia.king@gmail.com,2024-04-11,2024-04-19,Apparel,South,56.76,V2196,
